MCS Area Contacto
668 16160.0 4179.0
669 16133.0 4218.0
670 16128.0 4209.0
671 16121.0 4239.0
672 16132.0 4224.0
673 16146.0 4224.0
674 16158.0 4245.0
675 16147.0 4236.0
676 16141.0 4233.0
677 16129.0 4224.0
678 16107.0 4227.0
679 16105.0 4233.0
680 16101.0 4215.0
681 16115.0 4230.0
682 16117.0 4230.0
683 16115.0 4236.0
684 16122.0 4254.0
685 16140.0 4278.0
686 16123.0 4290.0
687 16092.0 4284.0
688 16104.0 4281.0
689 16108.0 4302.0
690 16082.0 4293.0
691 16093.0 4278.0
692 16100.0 4299.0
693 16127.0 4302.0
694 16122.0 4308.0
695 16113.0 4314.0
696 16127.0 4299.0
697 16108.0 4299.0
698 16098.0 4290.0
699 16097.0 4278.0
700 16112.0 4290.0
701 16095.0 4287.0
702 16087.0 4290.0
703 16092.0 4311.0
704 16105.0 4305.0
705 16079.0 4305.0
706 16088.0 4299.0
707 16098.0 4308.0
708 16114.0 4296.0
709 16099.0 4287.0
710 16096.0 4287.0
711 16099.0 4305.0
712 16117.0 4308.0
713 16110.0 4290.0
714 16115.0 4299.0
715 16117.0 4299.0
716 16112.0 4293.0
717 16100.0 4287.0
718 16123.0 4311.0
719 16120.0 4305.0
720 16115.0 4314.0
721 16110.0 4323.0
722 16140.0 4302.0
723 16123.0 4290.0
724 16114.0 4293.0
725 16100.0 4281.0
726 16102.0 4296.0
727 16135.0 4302.0
728 16145.0 4302.0
729 16130.0 4296.0
730 16122.0 4296.0
731 16125.0 4278.0
732 16112.0 4278.0
733 16120.0 4266.0
734 16100.0 4272.0
735 16093.0 4257.0
736 16087.0 4260.0
737 16093.0 4254.0
738 16101.0 4257.0
739 16093.0 4266.0
740 16088.0 4266.0
741 16092.0 4260.0
742 16108.0 4263.0
743 16098.0 4254.0
744 16090.0 4257.0
745 16087.0 4260.0
746 16074.0 4242.0
747 16096.0 4272.0
748 16112.0 4257.0
749 16130.0 4281.0
750 16114.0 4275.0
751 16117.0 4281.0
752 16096.0 4272.0
753 16088.0 4272.0
754 16114.0 4278.0
755 16089.0 4284.0
756 16094.0 4281.0
757 16093.0 4278.0
758 16087.0 4275.0
759 16110.0 4272.0
760 16128.0 4284.0
761 16116.0 4281.0
762 16117.0 4296.0
763 16096.0 4311.0
764 16106.0 4314.0
765 16124.0 4317.0
766 16088.0 4311.0
767 16094.0 4305.0
768 16095.0 4323.0
769 16082.0 4326.0
770 16078.0 4317.0
771 16068.0 4335.0
772 16079.0 4323.0
773 16070.0 4305.0
774 16067.0 4302.0
775 16039.0 4290.0
776 16057.0 4287.0
777 16053.0 4281.0
778 16053.0 4287.0
779 16053.0 4284.0
780 16054.0 4281.0
781 16052.0 4284.0
782 16032.0 4293.0
783 16022.0 4317.0
784 16015.0 4302.0
785 16030.0 4317.0
786 16020.0 4317.0
787 16055.0 4299.0
788 16051.0 4293.0
789 16049.0 4299.0
790 16069.0 4308.0
791 16060.0 4323.0
792 16046.0 4353.0
793 16038.0 4332.0
794 16051.0 4335.0
795 16049.0 4326.0
796 16063.0 4320.0
797 16067.0 4329.0
798 16080.0 4341.0
799 16071.0 4350.0
800 16102.0 4368.0
801 16095.0 4380.0
802 16100.0 4392.0
803 16114.0 4395.0
804 16113.0 4398.0
805 16112.0 4395.0
806 16126.0 4395.0
807 16121.0 4413.0
808 16140.0 4407.0
809 16135.0 4398.0
810 16138.0 4401.0
811 16123.0 4383.0
812 16133.0 4383.0
813 16140.0 4380.0
814 16141.0 4377.0
815 16152.0 4392.0
816 16133.0 4374.0
817 16128.0 4389.0
818 16117.0 4398.0
819 16113.0 4413.0
820 16109.0 4407.0
